"CustomerID","PersonID","StoreID","TerritoryID","AccountNumber","rowguid","ModifiedDate"
"15007","7089","","6","AW00015007","{B1D56930-4A4B-453B-83FF-2507472C0340}","2014-09-12 11:15:07.263000000"
"15008","4213","","6","AW00015008","{19E06E72-DEDC-4F06-BC50-2431456914D5}","2014-09-12 11:15:07.263000000"
"15157","16285","","6","AW00015157","{97AAB9F8-63F6-4A16-B26A-229CAD6A4871}","2014-09-12 11:15:07.263000000"
"15162","20606","","6","AW00015162","{13810B5A-08FA-415A-B193-EC755D899296}","2014-09-12 11:15:07.263000000"
"15172","10679","","6","AW00015172","{D36F9618-E5F6-4E4B-8B22-243F40965521}","2014-09-12 11:15:07.263000000"
"15175","10684","","6","AW00015175","{691D8329-33DE-42D0-8052-C36E07FA14F0}","2014-09-12 11:15:07.263000000"
"15176","9606","","6","AW00015176","{194BCDC9-EDB2-4C29-BD1C-E67DD2BC7BAD}","2014-09-12 11:15:07.263000000"
"15187","17923","","6","AW00015187","{310ABE74-2074-4CD6-A0CE-214D29D3C070}","2014-09-12 11:15:07.263000000"
"15197","5375","","6","AW00015197","{20CB96D0-0CCD-47EC-8152-10DB1CF97BDF}","2014-09-12 11:15:07.263000000"
"15201","7284","","6","AW00015201","{D40BF988-C8C2-4B60-844A-022724080D10}","2014-09-12 11:15:07.263000000"
"15244","12022","","6","AW00015244","{412AB51D-3532-4BF7-8C8B-874B3C63482B}","2014-09-12 11:15:07.263000000"
"15251","17467","","6","AW00015251","{01294A05-A246-4BAD-9A56-4B049C3E13A3}","2014-09-12 11:15:07.263000000"
"15283","5448","","6","AW00015283","{625B8495-6D62-4B58-A8EC-AC728587F82D}","2014-09-12 11:15:07.263000000"
"15291","20427","","6","AW00015291","{1E28AA99-09BB-468E-AB0E-4AB741CBB96B}","2014-09-12 11:15:07.263000000"
"15304","7278","","6","AW00015304","{88C57497-A310-4161-8BF6-18F0E38D8961}","2014-09-12 11:15:07.263000000"
"15310","2989","","6","AW00015310","{657B9CD4-FB01-4FE2-BE9B-1D366DE15D70}","2014-09-12 11:15:07.263000000"
"15323","5013","","6","AW00015323","{F4B01BFB-9F80-4107-8AF1-5D3EC5A1900C}","2014-09-12 11:15:07.263000000"
"15334","10748","","6","AW00015334","{84453811-CF64-4A44-A747-322BF2FE0A90}","2014-09-12 11:15:07.263000000"
"15340","7175","","6","AW00015340","{F4B04FE6-22EC-4204-BD96-F98A4F43F881}","2014-09-12 11:15:07.263000000"
"15362","10257","","6","AW00015362","{230F84D1-1EC9-41CF-8774-AAC599272957}","2014-09-12 11:15:07.263000000"
"15363","6641","","6","AW00015363","{1FC39296-99A4-4781-8B08-5B98CBD2044D}","2014-09-12 11:15:07.263000000"
"15376","19121","","6","AW00015376","{A00CF3E2-E9EE-4718-A7AC-DFBC7A568FE6}","2014-09-12 11:15:07.263000000"
"15377","11723","","6","AW00015377","{4F46F31F-8076-4FBB-921E-DD33DF9EF505}","2014-09-12 11:15:07.263000000"
"15378","14304","","6","AW00015378","{2577613E-749D-4100-A0C1-8F8ED1DE11A1}","2014-09-12 11:15:07.263000000"
"15391","6867","","6","AW00015391","{C0A97290-53F7-4B3C-B178-293369C22A71}","2014-09-12 11:15:07.263000000"
"15395","18959","","6","AW00015395","{6574349C-9C0F-4997-AA30-E10E93557528}","2014-09-12 11:15:07.263000000"
"15402","15628","","6","AW00015402","{25E37F21-2667-4477-B283-ED8993B52DD6}","2014-09-12 11:15:07.263000000"
"15413","20038","","6","AW00015413","{2FB4FF41-9689-46C9-8ADA-DC7BC8153D2F}","2014-09-12 11:15:07.263000000"
"15418","14170","","6","AW00015418","{961A38CE-D904-4B6E-B59B-F662B179DA48}","2014-09-12 11:15:07.263000000"
"15468","19571","","6","AW00015468","{C69764A2-588C-4AB9-A8AB-5E7B45445291}","2014-09-12 11:15:07.263000000"
"15478","7593","","6","AW00015478","{F4EC0E9D-E010-426E-90E1-0194C0E2261D}","2014-09-12 11:15:07.263000000"
"15488","14698","","6","AW00015488","{B0E6476F-AA07-4C39-A9AB-43E0D2DA7664}","2014-09-12 11:15:07.263000000"
"15490","20568","","6","AW00015490","{01A6B46A-8A05-462E-9310-477ADB80D122}","2014-09-12 11:15:07.263000000"
"15494","3659","","6","AW00015494","{837D65CD-8EFC-41A5-B411-3DFE797BAB57}","2014-09-12 11:15:07.263000000"
"15498","2816","","6","AW00015498","{2681C921-8295-49A5-B2BB-3498727E3408}","2014-09-12 11:15:07.263000000"
"15507","9724","","6","AW00015507","{9B7B1562-EA78-4F90-93A5-76D474EAA57C}","2014-09-12 11:15:07.263000000"
"15511","3405","","6","AW00015511","{2BDF933D-51BC-49D7-B8C7-1DD11349EE84}","2014-09-12 11:15:07.263000000"
"15526","7520","","6","AW00015526","{57E22264-D0D3-47C7-BB33-773AED9990EA}","2014-09-12 11:15:07.263000000"
"15530","12314","","6","AW00015530","{63F58601-0731-4CEC-AE3E-5A9EAE8C43EB}","2014-09-12 11:15:07.263000000"
"15536","11810","","6","AW00015536","{E987872C-1A53-4757-8EF7-A6C15A536F97}","2014-09-12 11:15:07.263000000"
"15543","19557","","6","AW00015543","{64BEC406-16BC-46F5-A3C5-F40350399A08}","2014-09-12 11:15:07.263000000"
"15549","5084","","6","AW00015549","{7CA97E07-7430-4737-9CD1-C013988962AD}","2014-09-12 11:15:07.263000000"
"15556","18259","","6","AW00015556","{EBC345A7-E1E6-40A2-B50B-ECF8B61C55FA}","2014-09-12 11:15:07.263000000"
"15559","13709","","6","AW00015559","{250AF868-FCA5-4594-8277-2664E0FAC443}","2014-09-12 11:15:07.263000000"
"15564","13743","","6","AW00015564","{DF9F699B-BC5D-4D14-A1ED-44457B974166}","2014-09-12 11:15:07.263000000"
"15566","5502","","6","AW00015566","{E1F13842-194A-4B96-BBA5-7447BD2C6C71}","2014-09-12 11:15:07.263000000"
"15567","8331","","6","AW00015567","{5359E991-56D1-4823-96F5-177C30363879}","2014-09-12 11:15:07.263000000"
"15571","16806","","6","AW00015571","{4F02FEDF-F9F8-4C33-BCA3-A0E335EE8918}","2014-09-12 11:15:07.263000000"
"15572","11604","","6","AW00015572","{AB44D4B9-F690-4F9E-8C07-060B80A01AFA}","2014-09-12 11:15:07.263000000"
"15748","6243","","6","AW00015748","{BA46796C-45E5-40CD-BF82-15FB02E4B50F}","2014-09-12 11:15:07.263000000"
"15760","14030","","6","AW00015760","{28361254-DB68-42E2-AB52-2F2B36E2D3D8}","2014-09-12 11:15:07.263000000"
"15761","4397","","6","AW00015761","{CCB57F6F-0FB0-415D-A794-3D28F84F1D9F}","2014-09-12 11:15:07.263000000"
"15762","15838","","6","AW00015762","{D731F36B-2677-4145-93A6-A4E5D773EEB9}","2014-09-12 11:15:07.263000000"
"15815","19946","","6","AW00015815","{493644E2-D33B-480D-AA05-E05F87D3A3DD}","2014-09-12 11:15:07.263000000"
"15816","11800","","6","AW00015816","{B56EE32A-D24E-460D-A119-1131BE1755D3}","2014-09-12 11:15:07.263000000"
"15826","7578","","6","AW00015826","{B697B84F-035B-416C-B933-0A802EF552DE}","2014-09-12 11:15:07.263000000"
"15846","13340","","6","AW00015846","{737C8BAA-14B7-476C-9B83-039CD2635B7B}","2014-09-12 11:15:07.263000000"
"15847","4248","","6","AW00015847","{A077EDE9-4F3D-4B5A-9FCE-80593DE07833}","2014-09-12 11:15:07.263000000"
"15850","19739","","6","AW00015850","{E046866C-B840-4AF1-BD70-4DA5D245C32E}","2014-09-12 11:15:07.263000000"
"15856","5452","","6","AW00015856","{FF1AD2B9-94A2-4E18-8746-AB64B3E48047}","2014-09-12 11:15:07.263000000"
"15859","3943","","6","AW00015859","{A7129CFD-1786-44F6-94AE-81DA4EB6880F}","2014-09-12 11:15:07.263000000"
"15863","16757","","6","AW00015863","{5DB828CC-C011-431F-A51E-EDB12537FB95}","2014-09-12 11:15:07.263000000"
"15864","3703","","6","AW00015864","{3EEC1DAC-1921-460B-9BDB-128FEAC7300E}","2014-09-12 11:15:07.263000000"
"15866","12053","","6","AW00015866","{870C4C38-8AC3-4715-AA99-F8A43400D0DA}","2014-09-12 11:15:07.263000000"
"15868","5581","","6","AW00015868","{1094AA2B-36F9-4864-8083-FF3291E45773}","2014-09-12 11:15:07.263000000"
"15872","9853","","6","AW00015872","{449F024A-584F-4E5F-A450-23633785E306}","2014-09-12 11:15:07.263000000"
"15874","17677","","6","AW00015874","{9A49AA9C-5529-4637-9EA1-8893718BA3BD}","2014-09-12 11:15:07.263000000"
"15876","5065","","6","AW00015876","{CAAB1F35-24BC-4532-9235-A51E6B0DA23E}","2014-09-12 11:15:07.263000000"
"15878","5806","","6","AW00015878","{9EBC1C98-4A0C-431F-8DF6-05168BA7845F}","2014-09-12 11:15:07.263000000"
"15879","18575","","6","AW00015879","{75ECC747-8344-46CD-A75D-76676717F284}","2014-09-12 11:15:07.263000000"
"15881","11480","","6","AW00015881","{73A64839-9C06-4291-A739-42A27F941C3B}","2014-09-12 11:15:07.263000000"
"15889","17147","","6","AW00015889","{EC457EE6-B8E3-4F82-88C7-A35AF8478174}","2014-09-12 11:15:07.263000000"
"15900","3817","","6","AW00015900","{75CF741B-2A07-4CDD-AA1B-759A8B8F1C12}","2014-09-12 11:15:07.263000000"
"15905","12143","","6","AW00015905","{8C7D05A7-E89E-4F5B-8CF3-13EDD51FCB34}","2014-09-12 11:15:07.263000000"
"15906","11156","","6","AW00015906","{666FEEA1-2078-4298-A712-148B8505B109}","2014-09-12 11:15:07.263000000"
"15913","13207","","6","AW00015913","{8547DCEA-2FEC-4B44-ADB2-74E9129B258A}","2014-09-12 11:15:07.263000000"
"15916","18467","","6","AW00015916","{840C1148-7CED-4370-B907-4486BA12BA6D}","2014-09-12 11:15:07.263000000"
"15917","12245","","6","AW00015917","{8C3C79C6-90D9-4650-A01A-3F8ED1F5B6FC}","2014-09-12 11:15:07.263000000"
"15942","4804","","6","AW00015942","{DE954806-C749-417E-9453-D02BE3FBD7FD}","2014-09-12 11:15:07.263000000"
"15943","14096","","6","AW00015943","{62AA065F-0C4C-496B-9BE9-5C6647281AB8}","2014-09-12 11:15:07.263000000"
"15974","4656","","6","AW00015974","{5B66DC27-7019-4CDA-9758-1F7228734481}","2014-09-12 11:15:07.263000000"
"15993","13145","","6","AW00015993","{1FD886AB-ED89-4B5B-90BA-91C8326C1279}","2014-09-12 11:15:07.263000000"
"15996","12986","","6","AW00015996","{BFA63DAD-8CA4-45E0-A251-83321ECA7CF1}","2014-09-12 11:15:07.263000000"
"15997","7331","","6","AW00015997","{4851B2A7-53B9-41E7-BBBB-D5B4CE418ACC}","2014-09-12 11:15:07.263000000"
"16000","3319","","6","AW00016000","{59A890AE-1154-45D5-90EB-92F3B7455B2C}","2014-09-12 11:15:07.263000000"
"16005","16676","","6","AW00016005","{F91C5E8C-B100-474C-BBCA-024C8EF62B9F}","2014-09-12 11:15:07.263000000"
"16009","18847","","6","AW00016009","{D3CA0968-EFBC-4C7C-BC79-C76B8E652A2D}","2014-09-12 11:15:07.263000000"
"16011","3231","","6","AW00016011","{BFD7A64D-DB7C-4835-9AB6-8C9BBEA2FE3C}","2014-09-12 11:15:07.263000000"
"16012","19604","","6","AW00016012","{4411C18F-7AC8-4FC7-B6F4-271B9E5608D3}","2014-09-12 11:15:07.263000000"
"16020","5720","","6","AW00016020","{D8A4E2C7-1EDB-4479-A4AF-220D3A2157C5}","2014-09-12 11:15:07.263000000"
"16021","9524","","6","AW00016021","{AADFA6DA-3EFD-493C-949F-70EF98F54204}","2014-09-12 11:15:07.263000000"
"16071","12164","","6","AW00016071","{F52CC5E0-B78B-48C0-8F37-8EE7FB017E6A}","2014-09-12 11:15:07.263000000"
"16083","4558","","6","AW00016083","{C0DB37A7-52EE-434E-B48B-FF088171A68F}","2014-09-12 11:15:07.263000000"
"16085","12844","","6","AW00016085","{9DAFB607-23A6-4C5E-8E55-12D7F1E80067}","2014-09-12 11:15:07.263000000"
"16089","14161","","6","AW00016089","{82EC1623-1D29-4186-B482-E595D4993816}","2014-09-12 11:15:07.263000000"
"16090","11868","","6","AW00016090","{67C761AE-9E8E-4BBC-BD78-6438BED6E85C}","2014-09-12 11:15:07.263000000"
"16096","2607","","6","AW00016096","{F0F48F7A-A37B-4EAB-8133-1CBB8891D991}","2014-09-12 11:15:07.263000000"
"16097","3460","","6","AW00016097","{1DDDA3AE-B57A-40DE-AF11-7DFBD6FE3705}","2014-09-12 11:15:07.263000000"
"16098","19879","","6","AW00016098","{11686634-8B2A-4D05-8E12-8694E7292C30}","2014-09-12 11:15:07.263000000"
"16103","10693","","6","AW00016103","{75A1ED1A-DD90-4713-9F1D-26C22693270D}","2014-09-12 11:15:07.263000000"
"16106","13865","","6","AW00016106","{7CB25817-A8C8-4508-A73B-CADE867074DE}","2014-09-12 11:15:07.263000000"
"16109","16039","","6","AW00016109","{8F0F4687-CDD2-43C3-A4FE-65801B544F8F}","2014-09-12 11:15:07.263000000"
"16110","6904","","6","AW00016110","{99CD1206-6519-4536-955A-211AC979F9E4}","2014-09-12 11:15:07.263000000"
"16121","20607","","6","AW00016121","{EB167CD0-360F-4EAC-80F2-093AECFCD628}","2014-09-12 11:15:07.263000000"
"16123","2736","","6","AW00016123","{F7D68540-6C6C-411D-80D1-5E83283D2FF1}","2014-09-12 11:15:07.263000000"
"16124","15119","","6","AW00016124","{E22FE33A-EE11-4D99-9F1E-D686B9DA8235}","2014-09-12 11:15:07.263000000"
"16125","19417","","6","AW00016125","{AFEA5623-9225-44E8-99F0-ECD1EE99E2F8}","2014-09-12 11:15:07.263000000"
"16128","20036","","6","AW00016128","{455A5ABF-3110-4E0E-AADB-209F38183906}","2014-09-12 11:15:07.263000000"
"16132","9905","","6","AW00016132","{CBCB21A8-2336-4145-B642-4B6EE1BE1AFF}","2014-09-12 11:15:07.263000000"
"16133","6969","","6","AW00016133","{76308816-3A44-4228-9413-2D0177E1795C}","2014-09-12 11:15:07.263000000"
"16140","4318","","6","AW00016140","{2707A30D-8EC5-4634-A0E2-B3C3D28B9704}","2014-09-12 11:15:07.263000000"
"16149","13460","","6","AW00016149","{F6513E8F-496A-4F5D-9216-2817A23ED5E7}","2014-09-12 11:15:07.263000000"
"16213","9629","","6","AW00016213","{E79FE2BC-5428-4E65-B33E-858E49E3988A}","2014-09-12 11:15:07.263000000"
"16219","14223","","6","AW00016219","{3E046B38-47C9-4834-94E1-4B4CC189F554}","2014-09-12 11:15:07.263000000"
"16220","19177","","6","AW00016220","{8F6391C5-E255-4671-A524-685B6B3D25A7}","2014-09-12 11:15:07.263000000"
"16241","7483","","6","AW00016241","{94CBFB47-D391-4BCA-A4A7-DE1F90DFBEF2}","2014-09-12 11:15:07.263000000"
"16243","3248","","6","AW00016243","{9B074E00-0BE6-4CDF-92D4-BAE0F37917DE}","2014-09-12 11:15:07.263000000"
"16247","12176","","6","AW00016247","{2AA76A9F-6447-4778-8C44-A706D5E2D643}","2014-09-12 11:15:07.263000000"
"16331","8475","","6","AW00016331","{87F2468B-3731-4711-AFAF-41DA9E0F32BE}","2014-09-12 11:15:07.263000000"
"16358","6033","","6","AW00016358","{878E8E36-E379-4687-AB4C-DCA406640075}","2014-09-12 11:15:07.263000000"
"16363","8327","","6","AW00016363","{8D00EA4B-31B8-46D9-9448-9878CD262F3F}","2014-09-12 11:15:07.263000000"
"16365","11003","","6","AW00016365","{D033118C-1992-4033-B791-3A7CF6EE3EFC}","2014-09-12 11:15:07.263000000"
"16366","7507","","6","AW00016366","{B3C83030-DA83-44B4-AE7A-FC5D1E1C653B}","2014-09-12 11:15:07.263000000"
"16370","16164","","6","AW00016370","{141A0FE5-552F-4C8A-BD06-157DCAD0C648}","2014-09-12 11:15:07.263000000"
"16380","8148","","6","AW00016380","{5BD92169-30A5-478D-88AF-1C34A77B3A28}","2014-09-12 11:15:07.263000000"
"16479","19418","","6","AW00016479","{0D38124D-5E91-4216-8AC5-E14853FD8617}","2014-09-12 11:15:07.263000000"
"16491","18211","","6","AW00016491","{7EA39F59-253F-4820-95AD-759B5AC701AD}","2014-09-12 11:15:07.263000000"
"16497","20363","","6","AW00016497","{F8CC2B7B-F23A-4551-8CD8-8A7625BD4447}","2014-09-12 11:15:07.263000000"
"16506","8791","","6","AW00016506","{0D63603E-CD15-4FAB-B8FB-40B09F360E2B}","2014-09-12 11:15:07.263000000"
"16643","3845","","6","AW00016643","{2C6FE7CD-7DDD-4446-B482-70276A9AB7DC}","2014-09-12 11:15:07.263000000"
"16646","4450","","6","AW00016646","{CE85A64E-B0E2-4709-86AB-62E8FB141CFB}","2014-09-12 11:15:07.263000000"
"16649","9469","","6","AW00016649","{0B13572F-2072-4EE9-B74D-38B527FC362E}","2014-09-12 11:15:07.263000000"
"16654","2626","","6","AW00016654","{026765AF-5762-4B9F-B2D2-8AE8878A8DCD}","2014-09-12 11:15:07.263000000"
"16666","3564","","6","AW00016666","{BA150F36-0596-4C50-94C1-15D3B7152438}","2014-09-12 11:15:07.263000000"
"16667","9505","","6","AW00016667","{6760A275-232D-4210-877A-E70A51A63178}","2014-09-12 11:15:07.263000000"
"16678","14576","","6","AW00016678","{53A1C122-8237-4884-83CF-0934EA42C401}","2014-09-12 11:15:07.263000000"
"16717","9624","","6","AW00016717","{4201BB06-888F-4DB8-87DD-AEED2A05CFE6}","2014-09-12 11:15:07.263000000"
"16721","14276","","6","AW00016721","{933E1756-6E65-4428-B0C4-FF1BC37066B8}","2014-09-12 11:15:07.263000000"
"16731","11453","","6","AW00016731","{8C07E659-AA89-4B5B-A6AD-FCE5F527221D}","2014-09-12 11:15:07.263000000"
"16754","14997","","6","AW00016754","{2E6EAFF5-76DE-4C6A-BF0C-F61B9C9BA4F6}","2014-09-12 11:15:07.263000000"
"16758","6606","","6","AW00016758","{73B294A0-DDE2-490E-AC01-B492A367F985}","2014-09-12 11:15:07.263000000"
"16763","12721","","6","AW00016763","{CAA2EB21-5081-4FF9-AC27-2B29DC6A1E00}","2014-09-12 11:15:07.263000000"
"16764","17380","","6","AW00016764","{93AF821A-267B-4F8D-A04F-E5222C4217F7}","2014-09-12 11:15:07.263000000"
"16771","4731","","6","AW00016771","{69588924-7C27-467F-8091-2998318A5196}","2014-09-12 11:15:07.263000000"
"16772","9773","","6","AW00016772","{21C489ED-C30D-4684-97C4-D275E78C2D63}","2014-09-12 11:15:07.263000000"
"16784","20302","","6","AW00016784","{6BFEA1BA-7242-4B78-8744-FC3E8AF01CF2}","2014-09-12 11:15:07.263000000"
"16791","5199","","6","AW00016791","{D0571991-B3E8-40FB-A565-5C37EE3534E7}","2014-09-12 11:15:07.263000000"
"16800","9559","","6","AW00016800","{D9E31724-5FCB-4693-9F4E-B95AEDE3F267}","2014-09-12 11:15:07.263000000"
"16810","18752","","6","AW00016810","{24D740DB-A44D-4C1C-95CE-D449E966CDEA}","2014-09-12 11:15:07.263000000"
"16820","2414","","6","AW00016820","{E36BC97C-38B4-456C-9559-60B7E0B731A7}","2014-09-12 11:15:07.263000000"
"16834","20691","","6","AW00016834","{E9440DC7-8EDC-4762-839B-B5ACB3B9AAB2}","2014-09-12 11:15:07.263000000"
"16836","17938","","6","AW00016836","{0EA41FA5-F6CB-4BB0-A282-E7821AA75F93}","2014-09-12 11:15:07.263000000"
"16837","11919","","6","AW00016837","{3BD8940C-45DF-4F4F-9C4B-0308F4C310A6}","2014-09-12 11:15:07.263000000"
"16840","14385","","6","AW00016840","{3007A948-987A-4347-A9BE-61CA27549B84}","2014-09-12 11:15:07.263000000"
"16841","16004","","6","AW00016841","{242360A9-6AD1-4159-92F4-677B37954B31}","2014-09-12 11:15:07.263000000"
"16846","16064","","6","AW00016846","{93172082-E426-40E3-BB05-E23F25765C9C}","2014-09-12 11:15:07.263000000"
"16847","5041","","6","AW00016847","{0594731B-5364-4398-9DD8-2996CD760D2B}","2014-09-12 11:15:07.263000000"
"16848","12099","","6","AW00016848","{65917367-9472-4E07-B7F4-63AC2681D545}","2014-09-12 11:15:07.263000000"
"16849","15736","","6","AW00016849","{B6E37C91-56F8-4C05-A167-F6E730A74012}","2014-09-12 11:15:07.263000000"
"16855","3105","","6","AW00016855","{E113B071-50E6-4EAB-9A70-71B9B8916FE7}","2014-09-12 11:15:07.263000000"
"16870","9233","","6","AW00016870","{0AC769FA-8ACF-44DF-A260-356D88280D19}","2014-09-12 11:15:07.263000000"
"16873","10947","","6","AW00016873","{F7B7B645-6939-44BB-9558-3A2349B6E769}","2014-09-12 11:15:07.263000000"
"16876","4830","","6","AW00016876","{15157C13-16D9-406F-8973-560653E14E79}","2014-09-12 11:15:07.263000000"
"16902","20364","","6","AW00016902","{0492F12A-69BE-478E-AD9F-8C9D95433575}","2014-09-12 11:15:07.263000000"
"16906","7198","","6","AW00016906","{769DF0B1-1731-457B-9233-8DE5707CAB5F}","2014-09-12 11:15:07.263000000"
"16910","6575","","6","AW00016910","{D827675E-66EA-4051-A192-B1CDCE32E67A}","2014-09-12 11:15:07.263000000"
"16921","13196","","6","AW00016921","{C673A17B-FE6C-4E1D-BD8C-D2B258911E49}","2014-09-12 11:15:07.263000000"
"16948","11888","","6","AW00016948","{D3FB78D5-E35C-449B-9446-67CC62661045}","2014-09-12 11:15:07.263000000"
"16950","15695","","6","AW00016950","{8BF3A3A3-5B3B-4371-B263-DCBC5119667D}","2014-09-12 11:15:07.263000000"
"16952","17432","","6","AW00016952","{91771B87-42F4-40BA-B8F7-678C250F3B71}","2014-09-12 11:15:07.263000000"
"16955","15016","","6","AW00016955","{89496621-D62D-4251-B9A9-FD89DB8CE55F}","2014-09-12 11:15:07.263000000"
"16958","11710","","6","AW00016958","{E537714A-4CD7-4EE1-A607-885734DE426E}","2014-09-12 11:15:07.263000000"
"16959","13262","","6","AW00016959","{651A4E38-7149-48C3-954B-DAA8D811A388}","2014-09-12 11:15:07.263000000"
"16964","13277","","6","AW00016964","{68E2E6F4-AA00-45A8-937F-75DF226C7A60}","2014-09-12 11:15:07.263000000"
"16987","4097","","6","AW00016987","{67B442D6-79D8-48B0-BCC1-5E2B3E70DB3D}","2014-09-12 11:15:07.263000000"
"16995","12170","","6","AW00016995","{663D7F72-7F7E-4A54-9526-374E9E98C1FE}","2014-09-12 11:15:07.263000000"
"16996","11518","","6","AW00016996","{963BD6EF-D088-41DF-BBD9-B44736A95FEF}","2014-09-12 11:15:07.263000000"
"17023","3998","","6","AW00017023","{F5B84A92-11CF-4968-9BF7-79B78EB38DE7}","2014-09-12 11:15:07.263000000"
"17025","17995","","6","AW00017025","{26607B5F-BAD0-4059-8ED2-501BA007D480}","2014-09-12 11:15:07.263000000"
"17026","5171","","6","AW00017026","{5929C1DD-7FF3-4900-9354-9A420EDF8E65}","2014-09-12 11:15:07.263000000"
"17027","11719","","6","AW00017027","{3411F885-A925-489F-8012-0306E7DD1164}","2014-09-12 11:15:07.263000000"
"17034","11657","","6","AW00017034","{478BB57E-EFA0-415D-B788-A4B3EBFFB8F1}","2014-09-12 11:15:07.263000000"
"17036","10077","","6","AW00017036","{AEB0B3D5-077E-439B-8027-C7F623405AF9}","2014-09-12 11:15:07.263000000"
"17037","2623","","6","AW00017037","{7B615F3C-33CA-4670-A8C7-4736AEF420EA}","2014-09-12 11:15:07.263000000"
"17116","16669","","6","AW00017116","{F938D920-4862-4212-A37C-E0FDB01249D7}","2014-09-12 11:15:07.263000000"
"17119","11233","","6","AW00017119","{5640CAAB-CCA4-45CE-AB1D-84910A2A8635}","2014-09-12 11:15:07.263000000"
"17125","9094","","6","AW00017125","{70354A6D-42DD-4EE1-A5B0-9AEC096BA9FC}","2014-09-12 11:15:07.263000000"
"17126","2730","","6","AW00017126","{A1C52EB6-F24B-4CD4-BBB5-E6B50EBF7505}","2014-09-12 11:15:07.263000000"
"17143","6651","","6","AW00017143","{2285025F-88ED-48FF-9296-740C3FBE8495}","2014-09-12 11:15:07.263000000"
"17147","9868","","6","AW00017147","{056D63F6-5976-445E-8DD7-EFFBAC2C9112}","2014-09-12 11:15:07.263000000"
"17148","3186","","6","AW00017148","{F0D237D5-F395-4743-9DB0-9DCBAA76D1AA}","2014-09-12 11:15:07.263000000"
"17175","9542","","6","AW00017175","{81EDE8F4-CDA2-46F8-86D5-64B79D67DEE1}","2014-09-12 11:15:07.263000000"
"17263","20410","","6","AW00017263","{F7A266D8-59FC-48AE-9F23-0505BC4F46DD}","2014-09-12 11:15:07.263000000"
"17337","4609","","6","AW00017337","{FC04C262-A003-4464-A98D-03B52BF76936}","2014-09-12 11:15:07.263000000"
"17338","6868","","6","AW00017338","{5BA95244-A9FB-48CB-BAB0-545E76A73684}","2014-09-12 11:15:07.263000000"
"17345","4000","","6","AW00017345","{57D5FECE-8372-46F9-951E-0D0BD9E27919}","2014-09-12 11:15:07.263000000"
"17347","9441","","6","AW00017347","{6F623179-A588-44B8-9C06-36C1A23F5426}","2014-09-12 11:15:07.263000000"
"17348","8968","","6","AW00017348","{D7B58B37-D42E-40EF-9DB6-0EFE631CE45A}","2014-09-12 11:15:07.263000000"
"17360","5780","","6","AW00017360","{58AB9635-7216-45C8-90C9-5AF8932880CC}","2014-09-12 11:15:07.263000000"
"17371","9114","","6","AW00017371","{BDC7F557-66DF-49C7-A20A-26FA1C6C06A9}","2014-09-12 11:15:07.263000000"
"17372","12627","","6","AW00017372","{64381A03-E446-4DF5-8839-E5958E1371D8}","2014-09-12 11:15:07.263000000"
"17373","6567","","6","AW00017373","{7EAC7D83-6075-42F5-8708-575E13964797}","2014-09-12 11:15:07.263000000"
"17374","5410","","6","AW00017374","{71A4A7EA-C633-4611-9461-45C5F73219A5}","2014-09-12 11:15:07.263000000"
"17385","11323","","6","AW00017385","{2B2D5E52-6161-4CF5-B1B4-D437CA30D6B2}","2014-09-12 11:15:07.263000000"
"17387","12927","","6","AW00017387","{C891DC81-022C-4DC0-A457-08F10C0C41A1}","2014-09-12 11:15:07.263000000"
"17388","14564","","6","AW00017388","{1EBEEE3C-BC3C-47E6-89C7-008EE4390DE8}","2014-09-12 11:15:07.263000000"
"17400","12231","","6","AW00017400","{ACE50958-BFDA-4053-AA8C-15C1E1DAF88C}","2014-09-12 11:15:07.263000000"
"17402","15373","","6","AW00017402","{78D33218-579C-4F58-A3EA-A06C63FE11F3}","2014-09-12 11:15:07.263000000"
"17403","17093","","6","AW00017403","{E600B9F4-7D1B-4C4E-9592-A1C082E7975A}","2014-09-12 11:15:07.263000000"
"17404","10363","","6","AW00017404","{C79710A5-932A-4B31-B2C5-2982EC1AC492}","2014-09-12 11:15:07.263000000"
"17409","8367","","6","AW00017409","{7BDE4AF9-AB51-4218-8649-DB5535B55883}","2014-09-12 11:15:07.263000000"
"17410","11200","","6","AW00017410","{72574AA6-E3B6-4B8D-BF5E-4408AB7EA560}","2014-09-12 11:15:07.263000000"
"17411","20483","","6","AW00017411","{9C9CF4A2-921F-429E-BFBF-DF80BF666169}","2014-09-12 11:15:07.263000000"
"17422","16150","","6","AW00017422","{B9606ED9-39D5-43AE-9991-CE323B5F7C65}","2014-09-12 11:15:07.263000000"
"17442","4240","","6","AW00017442","{637B2FD2-46C7-47F1-B28A-8E6382C46268}","2014-09-12 11:15:07.263000000"
"17450","5992","","6","AW00017450","{3B32DC29-21B0-4837-BF81-609DBEAEB10B}","2014-09-12 11:15:07.263000000"
"17468","4037","","6","AW00017468","{7E6D4AF6-43F4-4067-8106-848A5942D151}","2014-09-12 11:15:07.263000000"
"17476","9479","","6","AW00017476","{CD7B67E2-972F-454E-96D8-A326DCF601F3}","2014-09-12 11:15:07.263000000"
"17481","19524","","6","AW00017481","{1BCDA27D-BCB8-4442-9463-1CB9FCEF2F37}","2014-09-12 11:15:07.263000000"
